epoch,SROCC,PLCC,KROCC,RMSE
47,0.9270517734622159,0.9361399185560328,0.7682888540031398,5.340219870333335
epoch,SROCC,PLCC,KROCC,RMSE
48,0.9265051120018488,0.9368664793596904,0.765881737310309,5.348923536744054
epoch,SROCC,PLCC,KROCC,RMSE
49,0.9280638143582307,0.9371845194413164,0.7700680272108845,5.3637065798771175
epoch,SROCC,PLCC,KROCC,RMSE
50,0.9269067408298736,0.936776665113364,0.7679748822605966,5.406273041881848
epoch,SROCC,PLCC,KROCC,RMSE
51,0.9271601494951749,0.9371997577858594,0.7681841967556254,5.253012145696382
epoch,SROCC,PLCC,KROCC,RMSE
52,0.9286758201914111,0.937522524197082,0.7703819989534276,5.449999637569943
epoch,SROCC,PLCC,KROCC,RMSE
53,0.9289945732295262,0.9371783525831695,0.7717425431711148,5.424375256225869
epoch,SROCC,PLCC,KROCC,RMSE
54,0.9274518085250499,0.9380821196992437,0.7684981684981687,5.225125894597107
epoch,SROCC,PLCC,KROCC,RMSE
55,0.9287108830256039,0.9376834443989709,0.7700680272108845,5.187157145382382
epoch,SROCC,PLCC,KROCC,RMSE
56,0.9260684203396314,0.9357561169565106,0.765881737310309,5.440469433429765
epoch,SROCC,PLCC,KROCC,RMSE
57,0.9277227486074476,0.9367352326489127,0.769126111983255,5.411992313250518
epoch,SROCC,PLCC,KROCC,RMSE
58,0.9282566599462901,0.937213003478585,0.7694400837257981,5.331035888122748
epoch,SROCC,PLCC,KROCC,RMSE
59,0.9278072181625482,0.9366635870626223,0.7690214547357406,5.340612167679738
epoch,SROCC,PLCC,KROCC,RMSE
60,0.9265672688442812,0.935621512049053,0.7669283097854528,5.4165789755878535
epoch,SROCC,PLCC,KROCC,RMSE
61,0.924943222115086,0.9355907836308074,0.7636839351125067,5.26471229986933
epoch,SROCC,PLCC,KROCC,RMSE
62,0.9261576711903036,0.9361736779896163,0.7652537938252225,5.19616861765924
epoch,SROCC,PLCC,KROCC,RMSE
63,0.9268063336228675,0.9366928593400573,0.7670329670329672,5.2964627088164065
epoch,SROCC,PLCC,KROCC,RMSE
64,0.9254803209843094,0.9355030976432696,0.7651491365777081,5.339079240580907
epoch,SROCC,PLCC,KROCC,RMSE
65,0.9254054140203525,0.9357564674886812,0.7652537938252225,5.341116210990113
epoch,SROCC,PLCC,KROCC,RMSE
66,0.9268732717608716,0.9366043663404868,0.7672422815279959,5.3685622515794496
epoch,SROCC,PLCC,KROCC,RMSE
67,0.9254372893241639,0.9366576098872832,0.7646258503401362,5.198543344368779
epoch,SROCC,PLCC,KROCC,RMSE
68,0.9261863589637339,0.9361240088302736,0.7666143380429097,5.451830980866473
epoch,SROCC,PLCC,KROCC,RMSE
69,0.9258134179091396,0.936166729771596,0.7659863945578232,5.349148067129497
epoch,SROCC,PLCC,KROCC,RMSE
70,0.9271760871470808,0.9369033450105386,0.7679748822605966,5.373444014316151
epoch,SROCC,PLCC,KROCC,RMSE
71,0.9276366852871566,0.9366214883505124,0.7689167974882262,5.501267486412641
epoch,SROCC,PLCC,KROCC,RMSE
72,0.9260190136187237,0.9362514850655976,0.7659863945578232,5.3355695250265835
epoch,SROCC,PLCC,KROCC,RMSE
73,0.9265178621233734,0.936568716569109,0.7665096807953952,5.2678458603164975
epoch,SROCC,PLCC,KROCC,RMSE
74,0.9260939205826807,0.9358501799922101,0.7668236525379384,5.46475512383847
epoch,SROCC,PLCC,KROCC,RMSE
75,0.9266549259297628,0.9361961526372024,0.7674515960230247,5.299850736089087
epoch,SROCC,PLCC,KROCC,RMSE
76,0.927643060347919,0.936505377249583,0.7689167974882262,5.460013180085457
epoch,SROCC,PLCC,KROCC,RMSE
77,0.9278470622923126,0.9366543988355707,0.7695447409733126,5.403365221222329
epoch,SROCC,PLCC,KROCC,RMSE
78,0.927834312170788,0.9376171260863212,0.7699633699633701,5.458899024181185
epoch,SROCC,PLCC,KROCC,RMSE
79,0.9260046697320085,0.9370732006677128,0.7657770800627944,5.276628475404226
epoch,SROCC,PLCC,KROCC,RMSE
80,0.9258596370996661,0.9363557007828116,0.7657770800627944,5.279202012539757
epoch,SROCC,PLCC,KROCC,RMSE
81,0.9266453633386194,0.9368178684423498,0.7673469387755104,5.38520560707848
epoch,SROCC,PLCC,KROCC,RMSE
82,0.9276924670688269,0.9377254488904623,0.7682888540031398,5.251242318365862
epoch,SROCC,PLCC,KROCC,RMSE
83,0.9275219341934354,0.9369994846125145,0.7684981684981687,5.333304886329274
epoch,SROCC,PLCC,KROCC,RMSE
84,0.9274454334642879,0.9369497750141507,0.7688121402407119,5.428600889269171
epoch,SROCC,PLCC,KROCC,RMSE
85,0.9272541816414188,0.9366395452620586,0.7683935112506542,5.2234172569579815
epoch,SROCC,PLCC,KROCC,RMSE
86,0.9277370924941629,0.9370840189188673,0.7690214547357406,5.270292903966783
epoch,SROCC,PLCC,KROCC,RMSE
87,0.9276334977567756,0.9368541981224829,0.7687074829931974,5.291869290693152
epoch,SROCC,PLCC,KROCC,RMSE
88,0.9290121046466225,0.9374637491260416,0.7708006279434853,5.295239933862488
epoch,SROCC,PLCC,KROCC,RMSE
89,0.9267935835013429,0.9374070806456863,0.7668236525379384,5.193835472774872
epoch,SROCC,PLCC,KROCC,RMSE
90,0.9270788674704556,0.9374542845563608,0.7677655677655679,5.217218892422248
epoch,SROCC,PLCC,KROCC,RMSE
91,0.9270358358103102,0.9363929742115766,0.7677655677655679,5.347550729167032
epoch,SROCC,PLCC,KROCC,RMSE
92,0.9268748655260621,0.9364892571239322,0.7676609105180535,5.390863085709815
epoch,SROCC,PLCC,KROCC,RMSE
93,0.926572050139853,0.9369783987410427,0.7668236525379384,5.322405946522732
epoch,SROCC,PLCC,KROCC,RMSE
94,0.9272956195363737,0.9367104852616741,0.7682888540031398,5.283925542220261
epoch,SROCC,PLCC,KROCC,RMSE
95,0.9276574042346343,0.9371315398687854,0.7687074829931974,5.3227042004545915
epoch,SROCC,PLCC,KROCC,RMSE
96,0.9256030409039837,0.9360310351554817,0.7660910518053377,5.363044439615201
epoch,SROCC,PLCC,KROCC,RMSE
97,0.9260716078700125,0.9361877405296675,0.7664050235478809,5.394802346813067
epoch,SROCC,PLCC,KROCC,RMSE
98,0.9262883599359307,0.936894075282428,0.766718995290424,5.290946144798479
epoch,SROCC,PLCC,KROCC,RMSE
99,0.9272653379977528,0.9368332120347831,0.7679748822605966,5.265345910445578
epoch,SROCC,PLCC,KROCC,RMSE
100,0.9282407222943845,0.937416806316024,0.7699633699633701,5.459688743807159
epoch,SROCC,PLCC,KROCC,RMSE
101,0.9263505167783631,0.936861592415326,0.7663003663003665,5.28587055428455
epoch,SROCC,PLCC,KROCC,RMSE
102,0.9274406521687161,0.9371786702175003,0.7696493982208269,5.334513003140948
epoch,SROCC,PLCC,KROCC,RMSE
103,0.9265178621233734,0.9359591544978393,0.7661957090528521,5.4813649933683415
epoch,SROCC,PLCC,KROCC,RMSE
104,0.927834312170788,0.9371682735501027,0.7698587127158558,5.291797490548625
