epoch,SROCC,PLCC,KROCC,RMSE
1,0.8106775515243173,0.7944094376322856,0.608232745280099,19.050174785987323
epoch,SROCC,PLCC,KROCC,RMSE
2,0.8625928183602241,0.8548389162791711,0.6686165273909006,16.620050404807298
epoch,SROCC,PLCC,KROCC,RMSE
3,0.8829083043336239,0.8750084461104759,0.6952027236149799,7.315531769691428
epoch,SROCC,PLCC,KROCC,RMSE
4,0.8902059429470905,0.8793440534292642,0.7067161869390282,7.169295377936994
epoch,SROCC,PLCC,KROCC,RMSE
5,0.8978937594683085,0.8934943388052976,0.7167440420922314,7.5198338839059
epoch,SROCC,PLCC,KROCC,RMSE
6,0.9031471436250794,0.9021282817522726,0.7235840297121634,8.847563721423949
epoch,SROCC,PLCC,KROCC,RMSE
7,0.8933258229873171,0.8873235521596835,0.7109873104302074,13.149681845398138
epoch,SROCC,PLCC,KROCC,RMSE
8,0.8997566853653706,0.8879152226521483,0.7209842154131847,9.022624438814088
epoch,SROCC,PLCC,KROCC,RMSE
9,0.8921655774092907,0.8926363728408173,0.7068399876199318,6.596298095382326
epoch,SROCC,PLCC,KROCC,RMSE
10,0.9043665460381638,0.9048549579466858,0.7251315382234602,6.297877953634032
epoch,SROCC,PLCC,KROCC,RMSE
11,0.90780844502401,0.9054626084777997,0.7295264623955431,6.1775519724634105
epoch,SROCC,PLCC,KROCC,RMSE
12,0.9050231869073063,0.9028705485790216,0.724233983286908,6.467621178469004
epoch,SROCC,PLCC,KROCC,RMSE
13,0.904379406219698,0.903341386341211,0.7249767873723305,6.207338056711002
epoch,SROCC,PLCC,KROCC,RMSE
14,0.904867578710741,0.9049549902286556,0.7259362426493345,6.990242048783641
epoch,SROCC,PLCC,KROCC,RMSE
15,0.9036579500356227,0.9040894033159508,0.7248529866914268,6.1517362700046725
epoch,SROCC,PLCC,KROCC,RMSE
16,0.9055414522231395,0.9050688985616449,0.7269266480965644,6.128930974695332
epoch,SROCC,PLCC,KROCC,RMSE
17,0.9038107289922505,0.9027070126689034,0.7243887341380377,6.265170489155685
epoch,SROCC,PLCC,KROCC,RMSE
18,0.9085823707487453,0.9080089750639753,0.7319405756731661,6.0694521294468045
epoch,SROCC,PLCC,KROCC,RMSE
19,0.9075098316087828,0.907093027419465,0.7312287217579696,6.080948289661508
epoch,SROCC,PLCC,KROCC,RMSE
20,0.911077245966404,0.9105918835438995,0.7363045496750232,6.67422260654091
epoch,SROCC,PLCC,KROCC,RMSE
21,0.8998744846282248,0.9008322221706239,0.7196843082636954,6.260538153503314
epoch,SROCC,PLCC,KROCC,RMSE
22,0.9157496071214541,0.9145500782742029,0.7411946765707211,6.571678418162111
epoch,SROCC,PLCC,KROCC,RMSE
23,0.9066620884420404,0.9018327857781869,0.7344784896316929,6.402275545703031
epoch,SROCC,PLCC,KROCC,RMSE
24,0.9135731499985854,0.9135567271421685,0.7400804704425874,6.632396807019619
epoch,SROCC,PLCC,KROCC,RMSE
25,0.9217095296517205,0.9222374035019255,0.7554936552151037,5.551604488498776
epoch,SROCC,PLCC,KROCC,RMSE
26,0.9231583577033773,0.9200515373248637,0.7545341999380997,5.660837872901819
epoch,SROCC,PLCC,KROCC,RMSE
27,0.927154273309722,0.9255556609480524,0.763107397090684,5.502640760438528
epoch,SROCC,PLCC,KROCC,RMSE
28,0.9289377232849019,0.927942479931067,0.7636645001547507,5.869822315550663
epoch,SROCC,PLCC,KROCC,RMSE
29,0.930092567586684,0.9273624641883937,0.7669761683689259,5.571998234690829
epoch,SROCC,PLCC,KROCC,RMSE
30,0.9311167524440774,0.9326519610078421,0.7692664809656453,5.969606087217131
epoch,SROCC,PLCC,KROCC,RMSE
31,0.9309714323927396,0.9297174585105032,0.7672856700711853,5.639559461517065
epoch,SROCC,PLCC,KROCC,RMSE
32,0.9284076266020571,0.9289496513524704,0.7656453110492107,5.636737933320513
epoch,SROCC,PLCC,KROCC,RMSE
33,0.9330213453293105,0.9323906512864565,0.7721757969668832,6.473750493992239
epoch,SROCC,PLCC,KROCC,RMSE
34,0.9345581370226621,0.9329519953119703,0.7746518105849581,5.70008254439219
epoch,SROCC,PLCC,KROCC,RMSE
35,0.9341764468347235,0.9321840238589331,0.7751160631383471,5.2183757705327025
epoch,SROCC,PLCC,KROCC,RMSE
36,0.9394447488020741,0.937944404921546,0.7832869080779944,5.3181452115399335
epoch,SROCC,PLCC,KROCC,RMSE
37,0.9407837509034277,0.9400560267110551,0.7849582172701949,5.431706527885145
epoch,SROCC,PLCC,KROCC,RMSE
38,0.9396806045314133,0.9407984691654783,0.7838749613122872,6.235737288888113
epoch,SROCC,PLCC,KROCC,RMSE
39,0.9308981293579939,0.932700110597996,0.7704425874342308,5.3182571637491085
epoch,SROCC,PLCC,KROCC,RMSE
40,0.9389228826354111,0.9366450167363883,0.7807489941194676,5.7888772379357265
epoch,SROCC,PLCC,KROCC,RMSE
41,0.9403567928764882,0.9381184967799374,0.7835964097802537,5.452798219584021
epoch,SROCC,PLCC,KROCC,RMSE
42,0.9409920858442836,0.9396100889550447,0.7848653667595171,5.575723215165221
epoch,SROCC,PLCC,KROCC,RMSE
43,0.940905665424373,0.9399577415491172,0.7843701640359022,5.635298611120393
epoch,SROCC,PLCC,KROCC,RMSE
44,0.9421487305714807,0.9410123921126687,0.7870628288455586,5.395617914376896
epoch,SROCC,PLCC,KROCC,RMSE
45,0.9402755165291914,0.9397260377585681,0.7846796657381615,5.499213110348233
epoch,SROCC,PLCC,KROCC,RMSE
46,0.9405604981519919,0.940336711456857,0.7847415660786133,5.281488623906162
