epoch,SROCC,PLCC,KROCC,RMSE
1,0.7517581154175572,0.7419217814630037,0.5456515010832559,10.223513688288506
epoch,SROCC,PLCC,KROCC,RMSE
2,0.7905783738043247,0.7947664367870236,0.59025069637883,8.878779141571636
epoch,SROCC,PLCC,KROCC,RMSE
3,0.8164417420916313,0.8206533934763511,0.621788919839059,8.499306342664672
epoch,SROCC,PLCC,KROCC,RMSE
4,0.8355954392652206,0.8402394970390861,0.6415041782729806,8.123550144591432
epoch,SROCC,PLCC,KROCC,RMSE
5,0.815726715998323,0.8218407721178793,0.6186320024760135,8.191982561056896
epoch,SROCC,PLCC,KROCC,RMSE
6,0.8236439581581133,0.8318900912288197,0.629588362735995,8.199405440911288
epoch,SROCC,PLCC,KROCC,RMSE
7,0.8161840240536835,0.8208483304997332,0.6209223150727329,8.356910641687453
epoch,SROCC,PLCC,KROCC,RMSE
8,0.81693583026618,0.8250338447320447,0.6199009594552769,8.304139980743624
epoch,SROCC,PLCC,KROCC,RMSE
9,0.8002677489795444,0.8087095195131099,0.6079232435778396,8.534775615107126
epoch,SROCC,PLCC,KROCC,RMSE
10,0.8347487249130008,0.8366180754983104,0.6445372949551222,7.856677504223726
epoch,SROCC,PLCC,KROCC,RMSE
11,0.8469875024755849,0.8455111421724756,0.6560198081089446,7.674476723162565
epoch,SROCC,PLCC,KROCC,RMSE
12,0.8454509679858639,0.8471205396736765,0.6551841535128442,7.8656284984187845
epoch,SROCC,PLCC,KROCC,RMSE
13,0.8406160541362202,0.844718936914847,0.6493036211699164,7.926848475884781
epoch,SROCC,PLCC,KROCC,RMSE
14,0.8503735882735719,0.8498136149842236,0.6595790776849272,7.584077698314949
epoch,SROCC,PLCC,KROCC,RMSE
15,0.8507701962720905,0.8491203063896531,0.6621479418136799,7.553957471665437
epoch,SROCC,PLCC,KROCC,RMSE
16,0.839036309436544,0.8316954521838373,0.6479108635097492,7.946622656523128
epoch,SROCC,PLCC,KROCC,RMSE
17,0.8481251141341112,0.8473205798899341,0.6585577220674713,7.625242830331449
epoch,SROCC,PLCC,KROCC,RMSE
18,0.8495513082662673,0.8472737337795769,0.6600123800680903,8.469005962951226
epoch,SROCC,PLCC,KROCC,RMSE
19,0.8567128861591009,0.8569989844657138,0.668430826369545,7.3511206870341566
epoch,SROCC,PLCC,KROCC,RMSE
20,0.8539569492562957,0.8556177301526715,0.6665119158155369,7.492322204691005
epoch,SROCC,PLCC,KROCC,RMSE
21,0.8537452706682408,0.8503380179738989,0.6614979882389352,7.8215564865721365
epoch,SROCC,PLCC,KROCC,RMSE
22,0.8708166472477924,0.8747032785308106,0.6879913339523367,7.405065034015122
epoch,SROCC,PLCC,KROCC,RMSE
23,0.8537074617345298,0.8560140604511369,0.6629526462395542,7.4829855111099866
epoch,SROCC,PLCC,KROCC,RMSE
24,0.8738997471688309,0.876162273809654,0.6870937790157845,6.905371101851093
epoch,SROCC,PLCC,KROCC,RMSE
25,0.8922082732119846,0.894608481253229,0.7117920148560817,6.464873879322783
epoch,SROCC,PLCC,KROCC,RMSE
26,0.8765149936856509,0.872511214680159,0.6874032807180439,7.142281581887205
epoch,SROCC,PLCC,KROCC,RMSE
27,0.8975781706134563,0.8983393771464647,0.7190343546889507,6.511135669119977
epoch,SROCC,PLCC,KROCC,RMSE
28,0.8809031448287924,0.8808407615068414,0.6986072423398327,6.844865035325315
epoch,SROCC,PLCC,KROCC,RMSE
29,0.8868496927702632,0.8851166320896879,0.7099969049829774,6.749100514954561
epoch,SROCC,PLCC,KROCC,RMSE
30,0.9149471317937123,0.9114058159318155,0.7499535747446611,6.091494817608565
epoch,SROCC,PLCC,KROCC,RMSE
31,0.9065898142218175,0.9081852381958416,0.7355617455896007,5.982872338552836
epoch,SROCC,PLCC,KROCC,RMSE
32,0.8993351286146756,0.9009243647786731,0.7250077375425564,6.329848965232347
epoch,SROCC,PLCC,KROCC,RMSE
33,0.9043436549150325,0.9049706314820336,0.7287836583101207,6.107057175153147
epoch,SROCC,PLCC,KROCC,RMSE
34,0.9091435890709032,0.9081413003523712,0.7312596719281955,6.110336236985106
epoch,SROCC,PLCC,KROCC,RMSE
35,0.9059599225302662,0.9063103038707254,0.7318167749922624,6.252094885777678
epoch,SROCC,PLCC,KROCC,RMSE
36,0.9284305177251881,0.9284087409971552,0.7659548127514701,5.340148460815022
epoch,SROCC,PLCC,KROCC,RMSE
37,0.9322471624009443,0.931949456285502,0.7719591457753018,5.357033850526089
epoch,SROCC,PLCC,KROCC,RMSE
38,0.9365206007247998,0.9350222875305447,0.7791395852677189,5.171556640262642
epoch,SROCC,PLCC,KROCC,RMSE
39,0.9375501868584376,0.9353704003215839,0.7811513463324048,5.178049169490936
epoch,SROCC,PLCC,KROCC,RMSE
40,0.9371268296823279,0.935821150486912,0.780068090374497,5.053788540690581
epoch,SROCC,PLCC,KROCC,RMSE
41,0.9372258530801422,0.9359091997704505,0.780006190034045,5.037599593905448
epoch,SROCC,PLCC,KROCC,RMSE
42,0.9371492063981974,0.9355828444913384,0.7797585886722376,5.422461456155955
epoch,SROCC,PLCC,KROCC,RMSE
43,0.9354128246874331,0.9337884479549097,0.7774992262457443,5.102900854982777
epoch,SROCC,PLCC,KROCC,RMSE
44,0.9381384115618175,0.9353642953669657,0.7809037449705972,5.277506123585087
epoch,SROCC,PLCC,KROCC,RMSE
45,0.9353369496163808,0.9333029635987782,0.7756422160321881,5.40852337233499
epoch,SROCC,PLCC,KROCC,RMSE
46,0.9375591889855117,0.9341616619834179,0.780625193438564,5.23567381012737
